restaurant_id,restaurant_name,location_area,cuisine_type,price_range,avg_cost_for_two,ambience_type,overall_rating,popular_dishes,has_home_delivery,has_vegetarian_options,is_family_friendly,contact_number,address,opening_hours,years_in_business,total_reviews
1687,Copper Chimney Juice Center,Sitra,Kerala,$$$,2119,Casual,4.3,"Kappa & Meen Curry, Puttu Kadala, Appam Stew",Yes,Yes,Yes,0422-255422,"697, Main Road, Sitra, Coimbatore - 641083",9:00 AM to 10:00 PM,29,2283
1688,Cascade Fast Food,Gandhipuram,Chinese,$$$,3029,Casual,4.4,"American Chopsuey, Spring Rolls",Yes,No,Yes,0422-216893,"707, Near Brookefields Mall, Gandhipuram, Coimbatore - 641038",7:00 AM to 12:00 AM,4,994
1689,Buhari Hotel,Thudiyalur,South Indian,$,446,Casual,4.5,"Uttapam, Filter Coffee, Pongal, Bisi Bele Bath",Yes,Yes,No,0422-226493,"974, Main Road, Thudiyalur, Coimbatore - 641021",11:00 AM to 11:00 PM,7,1091
1690,A2B Family Restaurant,Gandhipuram,Italian,$,712,Casual,4.5,"Lasagna, Pizza Margherita, Tiramisu",Yes,Yes,Yes,0422-257936,"788, Near Brookefields Mall, Gandhipuram, Coimbatore - 641015",11:00 AM to 10:00 PM,25,1773
1691,Junior Kuppanna,Gandhipuram,Andhra,$$,1005,Modern,4.2,"Gongura Mutton, Pulihora, Royyala Iguru",No,Yes,Yes,0422-266269,"231, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641033",8:00 AM to 11:00 PM,22,3645
1692,Royal Darbar Bakery,Saravanampatti,South Indian,$$,858,Casual,4.7,"Bisi Bele Bath, Rava Dosa",No,Yes,No,0422-294435,"742, Near Karunya University, Saravanampatti, Coimbatore - 641051",9:00 AM to 10:00 PM,5,900
1693,Annapoorna,Gandhipuram,Andhra,$$$,2917,Casual,4.1,"Andhra Chicken Curry, Gongura Mutton, Pesarattu, Pulihora",Yes,Yes,Yes,0422-284513,"290, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641097",11:00 AM to 11:00 PM,15,1996
1694,Shree Sivananda Barbecue,Saibaba Colony,Andhra,$$,1700,Casual,4.4,"Royyala Iguru, Gutti Vankaya",No,Yes,No,0422-250915,"904, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641030",9:00 AM to 12:00 AM,1,3586
1695,Taste of Kerala Family Restaurant,Gandhipuram,Fast Food,$$$$,5162,Casual,4.7,"Fried Chicken, French Fries",Yes,Yes,Yes,0422-250913,"373, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641053",9:00 AM to 12:00 AM,13,1140
1696,Haribhavanam,RS Puram,Andhra,$$$,2922,Traditional,4.4,"Pesarattu, Gutti Vankaya, Pulihora, Gongura Mutton",Yes,Yes,Yes,0422-251488,"482, Near Race Course, RS Puram, Coimbatore - 641023",11:00 AM to 12:00 AM,15,2510
1697,Dragon Gate Hotel,Gopalapuram,Vegetarian,$,779,Family-style,4.3,"Aloo Gobi, Paneer Tikka, Mushroom Masala",No,Yes,Yes,0422-250589,"582, Main Road, Gopalapuram, Coimbatore - 641095",8:00 AM to 11:00 PM,24,4665
1698,Barbeque Nation Bhavan,Saibaba Colony,Biryani,$$,1580,Modern,3.7,"Mutton Biryani, Hyderabadi Biryani, Ambur Biryani",Yes,Yes,Yes,0422-296379,"897, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641014",7:00 AM to 10:00 PM,3,225
1699,AB's Absolute Barbecues,Vadavalli,South Indian,$,457,Traditional,4.6,"Vada, Pongal, Idli Sambar",Yes,Yes,Yes,0422-258538,"487, Main Road, Vadavalli, Coimbatore - 641053",8:00 AM to 11:00 PM,10,881
1700,Sri Krishna Sweets Grill,RS Puram,Fast Food,$$,1443,Casual,4.2,"Nuggets, French Fries, Wrap, Fried Chicken",Yes,Yes,Yes,0422-214858,"969, Near DB Road, RS Puram, Coimbatore - 641028",10:00 AM to 10:00 PM,25,372
1701,Sri Krishna Sweets Restaurant,Saravanampatti,South Indian,$$,1715,Casual,4.0,"Kesari Bath, Pongal, Vada",Yes,Yes,Yes,0422-244535,"908, Near Karunya University, Saravanampatti, Coimbatore - 641057",7:00 AM to 10:00 PM,5,2508
1702,Pizza Hut,Sitra,Kerala,$$$,3256,Traditional,4.8,"Malabar Parotta, Fish Curry, Beef Fry, Kerala Sadya",Yes,Yes,Yes,0422-264847,"17, Main Road, Sitra, Coimbatore - 641089",11:00 AM to 11:00 PM,6,3041
1703,Buhari Hotel,RS Puram,Bakery & Cafe,$$$$,4183,Cafe-style,4.2,"Cookies, Cold Coffee",Yes,Yes,Yes,0422-256747,"42, Opposite PSG College, RS Puram, Coimbatore - 641044",10:00 AM to 12:00 AM,3,2777
1704,Mughal Darbar Restaurant,Gandhipuram,Chettinad,$$$,2208,Modern,3.9,"Fish Fry, Pepper Chicken",Yes,No,Yes,0422-291338,"344, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641056",11:00 AM to 11:00 PM,14,2852
1705,Haribhavanam,Peelamedu,South Indian,$$,886,Traditional,3.6,"Idli Sambar, Kesari Bath, Rava Dosa",Yes,Yes,Yes,0422-203015,"826, Near Airport, Peelamedu, Coimbatore - 641023",8:00 AM to 10:00 PM,6,3108
1706,Sree Annapoorna,Ukkadam,South Indian,$$$,3064,Casual,4.6,"Masala Dosa, Rava Dosa",Yes,Yes,Yes,0422-282706,"895, Main Road, Ukkadam, Coimbatore - 641052",7:00 AM to 12:00 AM,4,510
1707,Geetha Canteen Kitchen,RS Puram,Andhra,$,705,Family-style,3.8,"Andhra Chicken Curry, Royyala Iguru",Yes,Yes,Yes,0422-281979,"198, Near DB Road, RS Puram, Coimbatore - 641070",8:00 AM to 12:00 AM,16,1574
1708,Haribhavanam Barbecue,Avinashi Road,Chinese,$,798,Casual,4.9,"Manchurian, American Chopsuey",No,Yes,Yes,0422-291746,"127, Main Road, Avinashi Road, Coimbatore - 641099",7:00 AM to 10:00 PM,6,2682
1709,Coimbatore Palace Bakery,RS Puram,Biryani,$$$,2313,Traditional,3.7,"Hyderabadi Biryani, Prawn Biryani, Mutton Biryani, Egg Biryani",Yes,Yes,Yes,0422-289591,"289, Opposite PSG College, RS Puram, Coimbatore - 641030",7:00 AM to 10:00 PM,3,4096
1710,Noodle Bar Cafe,Avinashi Road,North Indian,$$,1126,Family-style,4.9,"Tandoori Chicken, Butter Chicken, Dal Makhani, Rogan Josh",Yes,Yes,Yes,0422-288892,"983, Main Road, Avinashi Road, Coimbatore - 641018",11:00 AM to 11:00 PM,24,2663
1711,Rathna Cafe Bakery,Avinashi Road,Chinese,$$$,2149,Casual,4.5,"Schezwan Fried Rice, Manchurian, Chilli Chicken",Yes,Yes,Yes,0422-252853,"475, Main Road, Avinashi Road, Coimbatore - 641069",10:00 AM to 10:00 PM,5,3208
1712,Geetha Canteen,Gandhipuram,Chinese,$$,1244,Traditional,4.3,"Spring Rolls, Schezwan Fried Rice, American Chopsuey, Hakka Noodles",Yes,Yes,Yes,0422-224105,"98, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641012",10:00 AM to 11:00 PM,5,2269
1713,Taco Bell Fast Food,Gandhipuram,North Indian,$$,1770,Traditional,4.1,"Tandoori Chicken, Biryani, Rogan Josh",Yes,Yes,Yes,0422-213895,"976, Near Lakshmi Mills, Gandhipuram, Coimbatore - 641051",10:00 AM to 12:00 AM,10,1208
1714,Dragon Gate Darbar,PN Palayam,South Indian,$,459,Family-style,4.4,"Pongal, Rava Dosa, Kesari Bath",Yes,Yes,No,0422-236948,"350, Main Road, PN Palayam, Coimbatore - 641057",8:00 AM to 11:00 PM,19,3929
1715,AB's Absolute Barbecues Sweet Shop,Singanallur,South Indian,$$,1148,Family-style,4.2,"Kesari Bath, Uttapam, Bisi Bele Bath",Yes,Yes,No,0422-242183,"801, Main Road, Singanallur, Coimbatore - 641090",11:00 AM to 10:00 PM,23,4906
1716,Dindigul Thalappakatti,Thudiyalur,Chettinad,$$,1701,Casual,4.6,"Fish Fry, Prawn Masala",Yes,Yes,No,0422-264348,"474, Main Road, Thudiyalur, Coimbatore - 641087",9:00 AM to 10:00 PM,15,3241
1717,Junior Kuppanna,Thudiyalur,Biryani,$,414,Family-style,4.2,"Egg Biryani, Mutton Biryani",Yes,Yes,Yes,0422-219152,"803, Main Road, Thudiyalur, Coimbatore - 641044",9:00 AM to 11:00 PM,11,4443
1718,Pizza Hut,Thudiyalur,South Indian,$$,1553,Traditional,4.3,"Uttapam, Masala Dosa",Yes,Yes,No,0422-249284,"434, Main Road, Thudiyalur, Coimbatore - 641099",7:00 AM to 11:00 PM,9,1723
1719,Dragon Gate Cafe,Gandhipuram,South Indian,$$,1368,Casual,4.2,"Kesari Bath, Filter Coffee",Yes,Yes,Yes,0422-259761,"203, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641087",10:00 AM to 11:00 PM,6,4854
1720,AB's Absolute Barbecues,Gopalapuram,South Indian,$,725,Traditional,4.2,"Rava Dosa, Pongal, Kesari Bath",Yes,Yes,Yes,0422-251843,"183, Main Road, Gopalapuram, Coimbatore - 641051",11:00 AM to 10:00 PM,21,2367
1721,Buhari Hotel,Avinashi Road,North Indian,$,371,Casual,4.3,"Naan, Biryani, Butter Chicken, Dal Makhani",Yes,Yes,No,0422-298914,"369, Main Road, Avinashi Road, Coimbatore - 641055",9:00 AM to 10:00 PM,14,2864
1722,Sri Sabareesh Grill,Singanallur,Biryani,$$,1642,Casual,3.5,"Hyderabadi Biryani, Mutton Biryani, Veg Biryani",Yes,Yes,Yes,0422-234177,"233, Main Road, Singanallur, Coimbatore - 641040",7:00 AM to 12:00 AM,22,4618
1723,Madurai Kumar Mess Hotel,Saibaba Colony,South Indian,$,556,Casual,3.7,"Pongal, Bisi Bele Bath",Yes,Yes,Yes,0422-266879,"505, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641013",10:00 AM to 12:00 AM,3,378
1724,A2B,Gandhipuram,South Indian,$,503,Casual,4.6,"Idli Sambar, Rava Dosa, Uttapam, Bisi Bele Bath",Yes,Yes,Yes,0422-236885,"570, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641057",11:00 AM to 11:00 PM,6,1701
1725,Pizza Hut,RS Puram,Biryani,$$,1262,Casual,4.4,"Hyderabadi Biryani, Prawn Biryani",Yes,Yes,Yes,0422-253174,"190, Near Race Course, RS Puram, Coimbatore - 641024",7:00 AM to 11:00 PM,26,924
1726,Dindigul Thalappakatti,Kovaipudur,Biryani,$$,1707,Family-style,4.1,"Ambur Biryani, Hyderabadi Biryani, Mutton Biryani",Yes,Yes,Yes,0422-230121,"581, Main Road, Kovaipudur, Coimbatore - 641042",8:00 AM to 12:00 AM,1,2588
1727,AB's Absolute Barbecues Darbar,Thudiyalur,South Indian,$$$,3032,Traditional,4.4,"Rava Dosa, Kesari Bath, Vada",Yes,Yes,Yes,0422-287428,"878, Main Road, Thudiyalur, Coimbatore - 641041",7:00 AM to 12:00 AM,4,52
1728,Burger King Restaurant,Saibaba Colony,Bakery & Cafe,$$,1176,Cafe-style,4.3,"Croissant, Cappuccino, Chocolate Cake",No,Yes,Yes,0422-209974,"428, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641093",7:00 AM to 11:00 PM,25,336
1729,Pizza Hut,Peelamedu,Vegetarian,$$$,2775,Casual,4.2,"Veg Thali, Palak Paneer",No,Yes,Yes,0422-275992,"571, Near Hope College, Peelamedu, Coimbatore - 641044",9:00 AM to 10:00 PM,23,4663
1730,Sree Annapoorna,Avinashi Road,Chinese,$,521,Traditional,3.9,"Hakka Noodles, American Chopsuey, Schezwan Fried Rice",Yes,Yes,Yes,0422-205771,"673, Main Road, Avinashi Road, Coimbatore - 641018",9:00 AM to 12:00 AM,10,3975
1731,Barbeque Nation Family Restaurant,Peelamedu,South Indian,$$,1372,Modern,4.3,"Masala Dosa, Filter Coffee",Yes,Yes,Yes,0422-206198,"373, Opposite CIT College, Peelamedu, Coimbatore - 641021",11:00 AM to 11:00 PM,15,3920
1732,Aasai Hotel Bhavan,Saravanampatti,Italian,$,505,Casual,3.8,"Tiramisu, Risotto, Pasta Alfredo, Garlic Bread",Yes,Yes,No,0422-288166,"692, Near KMCH Hospital, Saravanampatti, Coimbatore - 641079",10:00 AM to 11:00 PM,14,758
1733,Kumarakom Barbecue,Kovaipudur,Chettinad,$$,1318,Modern,4.4,"Kola Urundai, Karaikudi Mutton, Chettinad Chicken, Prawn Masala",Yes,Yes,Yes,0422-282928,"852, Main Road, Kovaipudur, Coimbatore - 641030",11:00 AM to 10:00 PM,27,1736
1734,A2B Hotel,Saravanampatti,Fast Food,$,678,Quick Bite,3.5,"Chicken Burger, Pizza, Wrap, French Fries",Yes,Yes,No,0422-295925,"562, Near KMCH Hospital, Saravanampatti, Coimbatore - 641060",11:00 AM to 12:00 AM,27,3267
1735,Anjappar Family Restaurant,Peelamedu,South Indian,$$,800,Traditional,4.6,"Pongal, Vada, Rava Dosa",Yes,Yes,Yes,0422-209464,"973, Near Hope College, Peelamedu, Coimbatore - 641049",8:00 AM to 11:00 PM,10,1764
1736,Sree Annapoorna Restaurant,Gandhipuram,Italian,$,723,Traditional,4.5,"Risotto, Pasta Alfredo",No,Yes,Yes,0422-255301,"678, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641061",7:00 AM to 12:00 AM,20,2509
1737,Mughal Darbar Darbar,Saravanampatti,North Indian,$$,1311,Casual,4.3,"Butter Chicken, Dal Makhani, Biryani, Tandoori Chicken",No,Yes,Yes,0422-250299,"789, Near Kovai Medical Center, Saravanampatti, Coimbatore - 641022",10:00 AM to 12:00 AM,19,2925
1738,Cascade Hotel,Saibaba Colony,Mexican,$$$$,5727,Casual,4.8,"Quesadilla, Nachos",Yes,Yes,Yes,0422-212321,"389, Near Coimbatore Institute of Technology, Saibaba Colony, Coimbatore - 641053",8:00 AM to 12:00 AM,16,331
1739,Mohan's Biryani Dhaba,Ukkadam,North Indian,$$,931,Family-style,4.9,"Butter Chicken, Dal Makhani",Yes,No,Yes,0422-209057,"515, Main Road, Ukkadam, Coimbatore - 641033",10:00 AM to 11:00 PM,23,4678
1740,Haribhavanam Fast Food,Ramanathapuram,Chinese,$$,1674,Casual,4.6,"American Chopsuey, Manchurian, Schezwan Fried Rice, Spring Rolls",Yes,Yes,No,0422-220289,"992, Main Road, Ramanathapuram, Coimbatore - 641019",8:00 AM to 11:00 PM,16,2090
1741,Copper Chimney Juice Center,Avinashi Road,South Indian,$,743,Family-style,3.5,"Vada, Rava Dosa",Yes,Yes,Yes,0422-291852,"971, Main Road, Avinashi Road, Coimbatore - 641024",7:00 AM to 10:00 PM,5,1131
1742,Mohan's Biryani Darbar,PN Palayam,Biryani,$,625,Family-style,3.7,"Egg Biryani, Chicken Biryani, Veg Biryani, Prawn Biryani",Yes,No,Yes,0422-292018,"433, Main Road, PN Palayam, Coimbatore - 641018",7:00 AM to 10:00 PM,9,2979
1743,Pizza Hut,Singanallur,Chinese,$$$,1976,Family-style,4.2,"Hakka Noodles, Manchurian",Yes,Yes,Yes,0422-248931,"571, Main Road, Singanallur, Coimbatore - 641043",10:00 AM to 10:00 PM,26,1569
1744,Haribhavanam,Gandhipuram,Chettinad,$$,811,Casual,4.3,"Kola Urundai, Pepper Chicken",Yes,No,Yes,0422-234850,"544, Near Brookefields Mall, Gandhipuram, Coimbatore - 641011",9:00 AM to 10:00 PM,11,2046
1745,A2B,Thudiyalur,Bakery & Cafe,$,498,Casual,4.4,"Cappuccino, Croissant",Yes,Yes,No,0422-287435,"131, Main Road, Thudiyalur, Coimbatore - 641075",8:00 AM to 10:00 PM,16,4255
1746,Sri Krishna Sweets,Gandhipuram,Fusion,$$$,1922,Traditional,4.2,"Biryani Burrito, Paneer Tikka Pizza, Dosa Sandwich, Curry Pizza",No,Yes,Yes,0422-225245,"744, Near Brookefields Mall, Gandhipuram, Coimbatore - 641057",10:00 AM to 11:00 PM,20,1890
1747,Hotel Gowri Krishna Grill,Gandhipuram,Biryani,$$$,2818,Traditional,4.6,"Mutton Biryani, Ambur Biryani, Veg Biryani, Prawn Biryani",Yes,No,No,0422-211120,"914, Near Brookefields Mall, Gandhipuram, Coimbatore - 641028",7:00 AM to 11:00 PM,9,3271
1748,Saravana Bhavan Bakery,Saibaba Colony,North Indian,$$$,2798,Casual,4.1,"Dal Makhani, Naan, Biryani, Chole Bhature",Yes,Yes,Yes,0422-289415,"614, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641094",11:00 AM to 10:00 PM,16,2811
1749,Sri Sabareesh Cafe,Singanallur,South Indian,$,562,Casual,4.0,"Uttapam, Bisi Bele Bath, Kesari Bath",Yes,Yes,No,0422-225069,"357, Main Road, Singanallur, Coimbatore - 641049",8:00 AM to 11:00 PM,17,3421
1750,Barbeque Nation Bhavan,Saibaba Colony,North Indian,$$$,3259,Family-style,3.8,"Chole Bhature, Paneer Butter Masala, Dal Makhani, Naan",Yes,Yes,Yes,0422-222729,"742, Near PSG Tech, Saibaba Colony, Coimbatore - 641047",8:00 AM to 10:00 PM,20,2813
1751,Domino's Juice Center,Saibaba Colony,South Indian,$$,1060,Family-style,3.8,"Kesari Bath, Rava Dosa, Idli Sambar",Yes,Yes,Yes,0422-251521,"69, Near PSG Tech, Saibaba Colony, Coimbatore - 641034",9:00 AM to 11:00 PM,15,4560
1752,Barbeque Nation Fast Food,Peelamedu,Chettinad,$,543,Family-style,3.7,"Kola Urundai, Pepper Chicken, Chettinad Chicken",Yes,Yes,No,0422-299631,"43, Near Airport, Peelamedu, Coimbatore - 641018",9:00 AM to 10:00 PM,18,4434
1753,The Eatery Grill,Avinashi Road,North Indian,$,800,Family-style,3.8,"Butter Chicken, Tandoori Chicken, Rogan Josh, Naan",Yes,Yes,No,0422-281043,"619, Main Road, Avinashi Road, Coimbatore - 641083",9:00 AM to 12:00 AM,12,1986
1754,Pizza Hut Kitchen,Ukkadam,South Indian,$$$,1986,Family-style,4.8,"Vada, Masala Dosa, Idli Sambar",Yes,Yes,Yes,0422-216326,"98, Main Road, Ukkadam, Coimbatore - 641041",10:00 AM to 10:00 PM,8,3814
1755,Burger King Mess,Kovaipudur,Chettinad,$,409,Casual,3.8,"Fish Fry, Pepper Chicken, Prawn Masala, Karaikudi Mutton",Yes,Yes,Yes,0422-219711,"757, Main Road, Kovaipudur, Coimbatore - 641059",11:00 AM to 11:00 PM,1,4484
1756,Noodle Bar Sweet Shop,RS Puram,Biryani,$$,1658,Family-style,5.0,"Veg Biryani, Ambur Biryani, Egg Biryani",Yes,Yes,No,0422-291610,"387, Near DB Road, RS Puram, Coimbatore - 641031",10:00 AM to 10:00 PM,7,2624
1757,Pizza Hut Juice Center,Peelamedu,North Indian,$$,1049,Family-style,4.4,"Butter Chicken, Dal Makhani, Chole Bhature",No,Yes,No,0422-274928,"369, Opposite CIT College, Peelamedu, Coimbatore - 641058",7:00 AM to 11:00 PM,14,3698
1758,Haribhavanam,Gandhipuram,Vegetarian,$$,1024,Traditional,4.4,"Mushroom Masala, Paneer Tikka, Aloo Gobi",Yes,Yes,Yes,0422-204757,"374, Opposite Gandhipuram Bus Stand, Gandhipuram, Coimbatore - 641016",8:00 AM to 10:00 PM,23,1350
1759,Sree Annapoorna,Saibaba Colony,South Indian,$$$,2090,Traditional,4.1,"Kesari Bath, Pongal, Bisi Bele Bath",Yes,Yes,No,0422-240841,"534, Near PSG Tech, Saibaba Colony, Coimbatore - 641018",8:00 AM to 10:00 PM,20,477
1760,Copper Chimney Bakery,Avinashi Road,Chettinad,$$,1627,Modern,4.5,"Karaikudi Mutton, Kola Urundai, Chettinad Chicken",Yes,No,Yes,0422-235264,"837, Main Road, Avinashi Road, Coimbatore - 641032",11:00 AM to 10:00 PM,25,3839
1761,Buhari Hotel,Saravanampatti,Chettinad,$$$,2151,Traditional,4.2,"Chettinad Chicken, Fish Fry",Yes,No,Yes,0422-207451,"139, Near KMCH Hospital, Saravanampatti, Coimbatore - 641031",7:00 AM to 11:00 PM,5,1133
1762,Burger King Barbecue,Saibaba Colony,North Indian,$$,1054,Casual,4.2,"Paneer Butter Masala, Dal Makhani",Yes,No,Yes,0422-217813,"295, Near PSG Tech, Saibaba Colony, Coimbatore - 641068",11:00 AM to 11:00 PM,22,3285
1763,Kovai Biryani Center Ice Cream Parlor,Avinashi Road,Chettinad,$$$,2634,Casual,5.0,"Kola Urundai, Pepper Chicken, Fish Fry, Prawn Masala",Yes,Yes,No,0422-209622,"615, Main Road, Avinashi Road, Coimbatore - 641057",9:00 AM to 10:00 PM,20,3428
1764,A2B,Peelamedu,North Indian,$,696,Family-style,4.2,"Biryani, Tandoori Chicken",No,Yes,Yes,0422-298202,"665, Near Airport, Peelamedu, Coimbatore - 641048",10:00 AM to 10:00 PM,5,184
1765,Anjappar,Sitra,Vegetarian,$$,933,Family-style,4.7,"Vegetable Biryani, Paneer Tikka, Mushroom Masala",No,Yes,Yes,0422-213275,"303, Main Road, Sitra, Coimbatore - 641057",7:00 AM to 11:00 PM,15,3216
1766,Arya Bhavan,Vadavalli,Multi-Cuisine,$,334,Casual,3.9,"Salad, Biryani, Thali, Dessert Platter",No,Yes,No,0422-213277,"150, Main Road, Vadavalli, Coimbatore - 641081",9:00 AM to 10:00 PM,1,4223
1767,Anjappar,Ukkadam,South Indian,$,445,Casual,4.2,"Kesari Bath, Rava Dosa, Uttapam, Pongal",Yes,Yes,Yes,0422-299417,"500, Main Road, Ukkadam, Coimbatore - 641065",11:00 AM to 10:00 PM,22,4539
1768,Junior Kuppanna,Ukkadam,Andhra,$$$,2094,Casual,5.0,"Pulihora, Royyala Iguru, Pesarattu",Yes,No,Yes,0422-251694,"226, Main Road, Ukkadam, Coimbatore - 641015",7:00 AM to 11:00 PM,1,1139
1769,Dindigul Thalappakatti Grill,Ukkadam,South Indian,$$,967,Traditional,3.9,"Vada, Masala Dosa, Kesari Bath",Yes,Yes,No,0422-261381,"938, Main Road, Ukkadam, Coimbatore - 641031",10:00 AM to 10:00 PM,3,3815
1770,The French Door Darbar,Peelamedu,Fast Food,$$$,2468,Casual,5.0,"Fried Chicken, Hot Dog, Nuggets",Yes,Yes,Yes,0422-289469,"826, Opposite CIT College, Peelamedu, Coimbatore - 641086",8:00 AM to 10:00 PM,27,232
1771,Taco Bell Darbar,Peelamedu,Chinese,$$$$,6783,Traditional,4.7,"Hakka Noodles, Chilli Chicken, Spring Rolls",No,Yes,No,0422-228698,"476, Near Airport, Peelamedu, Coimbatore - 641029",7:00 AM to 12:00 AM,18,4193
1772,Saravana Bhavan Bakery,Avinashi Road,North Indian,$,333,Traditional,4.0,"Tandoori Chicken, Dal Makhani",Yes,No,Yes,0422-256645,"158, Main Road, Avinashi Road, Coimbatore - 641063",10:00 AM to 10:00 PM,11,3084
1773,Rathna Cafe Juice Center,RS Puram,South Indian,$$$,2298,Family-style,4.8,"Filter Coffee, Vada, Pongal",No,Yes,Yes,0422-249394,"104, Near Race Course, RS Puram, Coimbatore - 641020",7:00 AM to 12:00 AM,1,1279
1774,Barbeque Nation,Singanallur,Italian,$$$,2163,Casual,4.8,"Lasagna, Pizza Margherita, Bruschetta, Risotto",Yes,Yes,Yes,0422-291748,"366, Main Road, Singanallur, Coimbatore - 641095",11:00 AM to 10:00 PM,2,1403
1775,Dindigul Thalappakatti,Peelamedu,Multi-Cuisine,$,720,Modern,4.4,"Salad, Thali",Yes,Yes,Yes,0422-264272,"274, Near Airport, Peelamedu, Coimbatore - 641085",9:00 AM to 12:00 AM,27,4359
1776,A2B,Saibaba Colony,South Indian,$$$,3042,Casual,3.8,"Pongal, Idli Sambar, Vada",Yes,Yes,Yes,0422-221339,"485, Near Lakshmi Mills, Saibaba Colony, Coimbatore - 641067",9:00 AM to 12:00 AM,10,2455
1777,Domino's Bakery,Thudiyalur,Kerala,$$,952,Traditional,3.9,"Malabar Parotta, Puttu Kadala",No,No,Yes,0422-219356,"111, Main Road, Thudiyalur, Coimbatore - 641067",8:00 AM to 10:00 PM,24,651
1778,Domino's Darbar,Peelamedu,North Indian,$$,1014,Traditional,4.1,"Chole Bhature, Dal Makhani",Yes,Yes,Yes,0422-245231,"51, Near Airport, Peelamedu, Coimbatore - 641014",9:00 AM to 11:00 PM,6,4126
1779,McDonald's Barbecue,Podanur,Chinese,$,790,Modern,4.2,"Dumplings, Hot & Sour Soup, Spring Rolls",Yes,Yes,No,0422-221519,"978, Main Road, Podanur, Coimbatore - 641042",10:00 AM to 10:00 PM,16,2790
1780,Dindigul Thalappakatti,Kovaipudur,South Indian,$$,839,Traditional,4.4,"Vada, Pongal, Bisi Bele Bath",Yes,Yes,Yes,0422-248892,"346, Main Road, Kovaipudur, Coimbatore - 641010",7:00 AM to 11:00 PM,25,4154
1781,Hotel Gowri Krishna Fast Food,RS Puram,South Indian,$$$,3438,Casual,4.6,"Vada, Filter Coffee, Kesari Bath, Rava Dosa",Yes,Yes,No,0422-299060,"46, Opposite PSG College, RS Puram, Coimbatore - 641046",9:00 AM to 10:00 PM,14,4877
1782,Dragon Gate Barbecue,Thudiyalur,Kerala,$$$,2720,Casual,3.9,"Kerala Sadya, Malabar Parotta, Beef Fry, Fish Curry",Yes,Yes,Yes,0422-287612,"927, Main Road, Thudiyalur, Coimbatore - 641084",9:00 AM to 11:00 PM,9,85
1783,Mohan's Biryani Family Restaurant,Gandhipuram,Italian,$$,1348,Traditional,4.5,"Pizza Margherita, Carbonara, Lasagna",Yes,Yes,Yes,0422-296043,"807, Near Brookefields Mall, Gandhipuram, Coimbatore - 641049",11:00 AM to 12:00 AM,2,4118
1784,Subway Mess,RS Puram,Fusion,$$$,2916,Family-style,4.7,"Curry Pizza, Biryani Burrito, Paneer Tikka Pizza",No,Yes,Yes,0422-232190,"22, Opposite PSG College, RS Puram, Coimbatore - 641022",8:00 AM to 12:00 AM,24,2165
1785,Junior Kuppanna,Peelamedu,South Indian,$$$,1999,Traditional,4.6,"Pongal, Rava Dosa",Yes,Yes,Yes,0422-283757,"79, Near Airport, Peelamedu, Coimbatore - 641029",7:00 AM to 10:00 PM,8,590
1786,Copper Chimney Mess,Thudiyalur,Biryani,$$$,2752,Family-style,4.8,"Chicken Biryani, Veg Biryani, Hyderabadi Biryani",Yes,Yes,Yes,0422-246695,"808, Main Road, Thudiyalur, Coimbatore - 641021",9:00 AM to 10:00 PM,13,1600
1787,Pizza Hut,RS Puram,Italian,$$$,2098,Casual,4.8,"Pasta Alfredo, Carbonara",Yes,Yes,No,0422-299262,"360, Near DB Road, RS Puram, Coimbatore - 641013",9:00 AM to 11:00 PM,26,3592
1788,AB's Absolute Barbecues Kitchen,Ukkadam,South Indian,$,727,Family-style,4.4,"Kesari Bath, Idli Sambar, Rava Dosa, Bisi Bele Bath",Yes,Yes,Yes,0422-250760,"330, Main Road, Ukkadam, Coimbatore - 641092",9:00 AM to 10:00 PM,29,393
1789,Sree Annapoorna Ice Cream Parlor,RS Puram,South Indian,$$$,2749,Casual,4.5,"Masala Dosa, Rava Dosa, Filter Coffee",Yes,Yes,Yes,0422-215269,"140, Near DB Road, RS Puram, Coimbatore - 641070",10:00 AM to 12:00 AM,18,2841
1790,Shree Sivananda Sweet Shop,Thudiyalur,South Indian,$,328,Modern,3.5,"Filter Coffee, Uttapam, Masala Dosa, Bisi Bele Bath",Yes,Yes,Yes,0422-249752,"157, Main Road, Thudiyalur, Coimbatore - 641045",9:00 AM to 11:00 PM,3,4399
